fips,state_name,county_name,pop_2024,latitude,longitude
29205,Missouri,Shelby County,5926,39.797531,-92.088719
29207,Missouri,Stoddard County,28438,36.851557,-89.947481
29209,Missouri,Stone County,32630,36.745822,-93.457842
29211,Missouri,Sullivan County,5750,40.209587,-93.109783
29213,Missouri,Taney County,56744,36.649827,-93.042819
29215,Missouri,Texas County,25715,37.314257,-91.964478
29217,Missouri,Vernon County,19787,37.850196,-94.341597
29219,Missouri,Warren County,38478,38.761902,-91.159306
29221,Missouri,Washington County,23583,37.942611,-90.897018
29223,Missouri,Wayne County,10820,37.111074,-90.453931
29225,Missouri,Webster County,42041,37.280804,-92.87608
29227,Missouri,Worth County,1872,40.480499,-94.419198
29229,Missouri,Wright County,19505,37.267633,-92.479989
29510,Missouri,St. Louis city,279695,38.635699,-90.244582
30001,Montana,Beaverhead County,10006,45.133863,-112.892869
30003,Montana,Big Horn County,12796,45.407868,-107.518162
30005,Montana,Blaine County,6903,48.428282,-108.967648
30007,Montana,Broadwater County,8302,46.329849,-111.497873
30009,Montana,Carbon County,11498,45.224468,-109.028554
30011,Montana,Carter County,1399,45.516825,-104.515324
30013,Montana,Cascade County,84523,47.316575,-111.350262
30015,Montana,Chouteau County,5880,47.886834,-110.4362
30017,Montana,Custer County,11964,46.261414,-105.550352
30019,Montana,Daniels County,1625,48.794429,-105.541739
30021,Montana,Dawson County,8731,47.26613,-104.898271
30023,Montana,Deer Lodge County,9811,46.094672,-113.141624
30025,Montana,Fallon County,2946,46.318184,-104.405718
30027,Montana,Fergus County,11862,47.221816,-109.232956
30029,Montana,Flathead County,114527,48.295422,-114.052059
30031,Montana,Gallatin County,126984,45.518054,-111.163921
30033,Montana,Garfield County,1181,47.267184,-106.995991
30035,Montana,Glacier County,13503,48.705671,-112.990502
30037,Montana,Golden Valley County,863,46.380624,-109.174586
30039,Montana,Granite County,3602,46.395955,-113.427356
30041,Montana,Hill County,16065,48.631959,-110.106321
30043,Montana,Jefferson County,13304,46.124232,-112.059428
30045,Montana,Judith Basin County,2111,47.032558,-110.30532
30047,Montana,Lake County,33403,47.642901,-114.083687
30049,Montana,Lewis and Clark County,75129,47.122105,-112.38289
30051,Montana,Liberty County,1934,48.559654,-111.036924
30053,Montana,Lincoln County,22184,48.552385,-115.463185
30055,Montana,McCone County,1717,47.629628,-105.757222
30057,Montana,Madison County,9753,45.32529,-111.913791
30059,Montana,Meagher County,2065,46.5857,-110.92174
30061,Montana,Mineral County,5195,47.129687,-115.085385
30063,Montana,Missoula County,122546,47.027263,-113.892691
30065,Montana,Musselshell County,5452,46.505281,-108.439763
30067,Montana,Park County,18074,45.463081,-110.53493
30069,Montana,Petroleum County,525,47.141917,-108.226575
30071,Montana,Phillips County,4214,48.250143,-107.928897
30073,Montana,Pondera County,6078,48.228604,-112.220761
30075,Montana,Powder River County,1734,45.408926,-105.555344
30077,Montana,Powell County,7120,46.844225,-112.9311
30079,Montana,Prairie County,1112,46.812388,-105.503938
30081,Montana,Ravalli County,48187,46.077744,-114.105795
30083,Montana,Richland County,11028,47.785633,-104.563408
30085,Montana,Roosevelt County,10197,48.282747,-104.99517
30087,Montana,Rosebud County,8194,46.173206,-106.666792
30089,Montana,Sanders County,13895,47.756497,-115.180306
30091,Montana,Sheridan County,3448,48.705587,-104.533916
30093,Montana,Silver Bow County,36134,45.896232,-112.660071
30095,Montana,Stillwater County,9450,45.658545,-109.381576
30097,Montana,Sweet Grass County,3757,45.811292,-109.944796
30099,Montana,Teton County,6444,47.819035,-112.281725
30101,Montana,Toole County,5153,48.645125,-111.733472
30103,Montana,Treasure County,739,46.227113,-107.275296
30105,Montana,Valley County,7434,48.34985,-106.670424
30107,Montana,Wheatland County,2058,46.496967,-109.857684
30109,Montana,Wibaux County,911,46.962966,-104.274518
30111,Montana,Yellowstone County,171583,45.936987,-108.276656
31001,Nebraska,Adams County,31196,40.520632,-98.500044
31003,Nebraska,Antelope County,6358,42.183225,-98.058037
31005,Nebraska,Arthur County,423,41.57193,-101.695917
31007,Nebraska,Banner County,665,41.53975,-103.726263
31009,Nebraska,Blaine County,454,41.931945,-99.996407
31011,Nebraska,Boone County,5354,41.703934,-98.070476
31013,Nebraska,Box Butte County,10703,42.21038,-103.081779
31015,Nebraska,Boyd County,1700,42.894448,-98.773022
31017,Nebraska,Brown County,2877,42.359562,-99.92392
31019,Nebraska,Buffalo County,51156,40.855265,-99.074984
31021,Nebraska,Burt County,6727,41.854179,-96.337746
31023,Nebraska,Butler County,8439,41.226054,-97.132003
31025,Nebraska,Cass County,27492,40.909878,-96.140609
31027,Nebraska,Cedar County,8262,42.60456,-97.25687
31029,Nebraska,Chase County,3764,40.53039,-101.694192
31031,Nebraska,Cherry County,5558,42.571323,-101.047653
31033,Nebraska,Cheyenne County,9602,41.214236,-103.011929
31035,Nebraska,Clay County,6103,40.523669,-98.050858
31037,Nebraska,Colfax County,10826,41.57496,-97.088945
31039,Nebraska,Cuming County,8952,41.915865,-96.788517
31041,Nebraska,Custer County,10487,41.393893,-99.726866
31043,Nebraska,Dakota County,21335,42.391624,-96.561327
31045,Nebraska,Dawes County,8003,42.713038,-103.135436
31047,Nebraska,Dawson County,24554,40.86784,-99.815583
31049,Nebraska,Deuel County,1892,41.111903,-102.332609
31051,Nebraska,Dixon County,5526,42.485086,-96.855784
31053,Nebraska,Dodge County,37884,41.577008,-96.645852
31055,Nebraska,Douglas County,601158,41.297091,-96.154066
31057,Nebraska,Dundy County,1581,40.180165,-101.681133
31059,Nebraska,Fillmore County,5512,40.52504,-97.596705
31061,Nebraska,Franklin County,2817,40.183203,-98.96208
31063,Nebraska,Frontier County,2536,40.530947,-100.406683
31065,Nebraska,Furnas County,4468,40.192252,-99.908637
31067,Nebraska,Gage County,21687,40.255234,-96.683453
31069,Nebraska,Garden County,1804,41.633364,-102.302985
31071,Nebraska,Garfield County,1707,41.906912,-98.951283
31073,Nebraska,Gosper County,1808,40.509095,-99.823206
31075,Nebraska,Grant County,573,41.913957,-101.755965
31077,Nebraska,Greeley County,2197,41.567563,-98.530567
31079,Nebraska,Hall County,62869,40.866027,-98.502664
31081,Nebraska,Hamilton County,9564,40.872817,-98.022329
31083,Nebraska,Harlan County,3018,40.178766,-99.403418
31085,Nebraska,Hayes County,846,40.537234,-101.047963
31087,Nebraska,Hitchcock County,2460,40.176896,-101.044217
31089,Nebraska,Holt County,10120,42.459287,-98.784766
31091,Nebraska,Hooker County,698,41.920317,-101.117324
31093,Nebraska,Howard County,6572,41.216851,-98.513342
31095,Nebraska,Jefferson County,7136,40.175736,-97.143103
31097,Nebraska,Johnson County,5219,40.394955,-96.265264
31099,Nebraska,Kearney County,6749,40.50912,-98.947602
31101,Nebraska,Keith County,8148,41.194245,-101.644449
31103,Nebraska,Keya Paha County,819,42.87548,-99.718351
31105,Nebraska,Kimball County,3305,41.199274,-103.703153
31107,Nebraska,Knox County,8306,42.634404,-97.891349
31109,Nebraska,Lancaster County,332857,40.783547,-96.688658
31111,Nebraska,Lincoln County,33319,41.050322,-100.744481
31113,Nebraska,Logan County,694,41.542155,-100.443665
31115,Nebraska,Loup County,582,41.898204,-99.514525
31117,Nebraska,McPherson County,376,41.648414,-101.120851
31119,Nebraska,Madison County,35579,41.909929,-97.606856
31121,Nebraska,Merrick County,7837,41.16979,-98.031057
31123,Nebraska,Morrill County,4485,41.732204,-102.990594
31125,Nebraska,Nance County,3262,41.402385,-97.991408
31127,Nebraska,Nemaha County,7046,40.387238,-95.852461
31129,Nebraska,Nuckolls County,4094,40.176492,-98.046842
31131,Nebraska,Otoe County,16591,40.637992,-96.131027
31133,Nebraska,Pawnee County,2521,40.137797,-96.245214
31135,Nebraska,Perkins County,2779,40.857624,-101.62747
31137,Nebraska,Phelps County,9042,40.516365,-99.406557
31139,Nebraska,Pierce County,7334,42.271413,-97.610992
31141,Nebraska,Platte County,35499,41.576866,-97.513467
31143,Nebraska,Polk County,5269,41.187925,-97.570663
31145,Nebraska,Red Willow County,10409,40.16942,-100.468576
31147,Nebraska,Richardson County,7666,40.123743,-95.718603
31149,Nebraska,Rock County,1241,42.394749,-99.420851
31151,Nebraska,Saline County,14740,40.516802,-97.131755
31153,Nebraska,Sarpy County,204828,41.115064,-96.109125
31155,Nebraska,Saunders County,23406,41.222966,-96.642696
31157,Nebraska,Scotts Bluff County,35734,41.850506,-103.703021
31159,Nebraska,Seward County,17769,40.871944,-97.140383
31161,Nebraska,Sheridan County,4927,42.512289,-102.36828
31163,Nebraska,Sherman County,2949,41.218743,-98.972849
31165,Nebraska,Sioux County,1099,42.470668,-103.73217
31167,Nebraska,Stanton County,5756,41.905045,-97.177109
31169,Nebraska,Thayer County,4870,40.17342,-97.596258
31171,Nebraska,Thomas County,634,41.85573,-100.524703
31173,Nebraska,Thurston County,6637,42.154061,-96.533943
31175,Nebraska,Valley County,4032,41.564094,-98.983484
31177,Nebraska,Washington County,21254,41.533973,-96.224577
31179,Nebraska,Wayne County,9870,42.210746,-97.126243
31181,Nebraska,Webster County,3326,40.180646,-98.49859
31183,Nebraska,Wheeler County,808,41.922575,-98.520853
31185,Nebraska,York County,14375,40.873056,-97.596742
32001,Nevada,Churchill County,26033,39.53771,-118.264166
32003,Nevada,Clark County,2398871,36.21413,-115.014398
32005,Nevada,Douglas County,49564,38.905129,-119.609019
32007,Nevada,Elko County,54363,41.141133,-115.351424
32009,Nevada,Esmeralda County,720,37.778966,-117.632382
32011,Nevada,Eureka County,1877,39.977788,-116.272208
32013,Nevada,Humboldt County,17116,41.407914,-118.127591
32015,Nevada,Lander County,5785,39.90021,-117.04724
32017,Nevada,Lincoln County,4345,37.634605,-114.863037
32019,Nevada,Lyon County,63718,39.022213,-119.197425
32021,Nevada,Mineral County,4475,38.516647,-118.416279
32023,Nevada,Nye County,55990,37.965864,-116.459011
32027,Nevada,Pershing County,6536,40.439639,-118.409477
32029,Nevada,Storey County,4112,39.438385,-119.524646
32031,Nevada,Washoe County,507280,40.73132,-119.663269
32033,Nevada,White Pine County,8534,39.418176,-114.900565
32510,Nevada,Carson City,58148,39.15306,-119.747368
33001,New Hampshire,Belknap County,65257,43.519109,-71.425366
33003,New Hampshire,Carroll County,52580,43.867774,-71.20156
33005,New Hampshire,Cheshire County,78078,42.92546,-72.248183
33007,New Hampshire,Coos County,31094,44.652548,-71.289431
33009,New Hampshire,Grafton County,93045,43.926439,-71.842424
33011,New Hampshire,Hillsborough County,430462,42.911532,-71.723055
33013,New Hampshire,Merrimack County,157869,43.299579,-71.680041
33015,New Hampshire,Rockingham County,322433,42.988664,-71.09908
33017,New Hampshire,Strafford County,134202,43.293272,-71.035589
33019,New Hampshire,Sullivan County,44012,43.361188,-72.222084
34001,New Jersey,Atlantic County,279114,39.469355,-74.633759
34003,New Jersey,Bergen County,978641,40.959698,-74.074727
34005,New Jersey,Burlington County,475515,39.875786,-74.663006
34007,New Jersey,Camden County,533988,39.802407,-74.961249
34009,New Jersey,Cape May County,93875,39.085841,-74.846354
34011,New Jersey,Cumberland County,155678,39.328434,-75.121628
34013,New Jersey,Essex County,881527,40.7874,-74.246292
34015,New Jersey,Gloucester County,311783,39.722875,-75.145679
34017,New Jersey,Hudson County,736185,40.731375,-74.078601
34019,New Jersey,Hunterdon County,131708,40.565283,-74.911969
34021,New Jersey,Mercer County,392138,40.282503,-74.703724
34023,New Jersey,Middlesex County,890119,40.439621,-74.40743
34025,New Jersey,Monmouth County,647520,40.287048,-74.152446
34027,New Jersey,Morris County,523053,40.858896,-74.547292
34029,New Jersey,Ocean County,666434,39.865669,-74.258864
34031,New Jersey,Passaic County,526597,41.036655,-74.299408
34033,New Jersey,Salem County,65874,39.573828,-75.357356
34035,New Jersey,Somerset County,357467,40.565527,-74.619938
34037,New Jersey,Sussex County,147444,41.137461,-74.691914
34039,New Jersey,Union County,594160,40.659871,-74.308696
34041,New Jersey,Warren County,112031,40.853491,-75.009498
35001,New Mexico,Bernalillo County,671747,35.053628,-106.66908
35003,New Mexico,Catron County,3795,33.901621,-108.391928
35005,New Mexico,Chaves County,63697,33.361604,-104.469837
35006,New Mexico,Cibola County,26686,34.928272,-107.99268
35007,New Mexico,Colfax County,12307,36.612964,-104.64011
35009,New Mexico,Curry County,47156,34.572984,-103.346055
35011,New Mexico,De Baca County,1657,34.359273,-104.368696
35013,New Mexico,Doña Ana County,229366,32.349919,-106.834968
35015,New Mexico,Eddy County,61436,32.457835,-104.306434
35017,New Mexico,Grant County,27541,32.732087,-108.381504
35019,New Mexico,Guadalupe County,4385,34.869748,-104.784898
35021,New Mexico,Harding County,635,35.859352,-103.853424
35023,New Mexico,Hidalgo County,3966,31.898052,-108.751929
35025,New Mexico,Lea County,75151,32.795687,-103.413271
35027,New Mexico,Lincoln County,20025,33.740841,-105.449805
35028,New Mexico,Los Alamos County,19675,35.870047,-106.307968
35029,New Mexico,Luna County,25878,32.184523,-107.747191
35031,New Mexico,McKinley County,68945,35.584062,-108.253294
35033,New Mexico,Mora County,4096,35.982841,-104.921898
35035,New Mexico,Otero County,69711,32.615599,-105.751308
35037,New Mexico,Quay County,8403,35.107018,-103.548071
35039,New Mexico,Rio Arriba County,39955,36.509669,-106.693983
35041,New Mexico,Roosevelt County,18713,34.021207,-103.483004
35043,New Mexico,Sandoval County,157757,35.685091,-106.883119
35045,New Mexico,San Juan County,120817,36.511624,-108.324578
35047,New Mexico,San Miguel County,26428,35.476859,-104.803519
35049,New Mexico,Santa Fe County,157765,35.514531,-105.963972
35051,New Mexico,Sierra County,11389,33.119468,-107.188161
35053,New Mexico,Socorro County,15967,33.991658,-106.939136
35055,New Mexico,Taos County,34482,36.577183,-105.638878
35057,New Mexico,Torrance County,15986,34.554998,-105.890577
35059,New Mexico,Union County,3926,36.488085,-103.475723
35061,New Mexico,Valencia County,80813,34.71684,-106.806582
36001,New York,Albany County,319964,42.58824,-73.97401
36003,New York,Allegany County,47299,42.247853,-78.026153
36005,New York,Bronx County,1384724,40.848711,-73.852939
36007,New York,Broome County,196397,42.161977,-75.830283
36009,New York,Cattaraugus County,75475,42.239099,-78.662332
36011,New York,Cayuga County,74567,43.008546,-76.574587
36013,New York,Chautauqua County,124105,42.304216,-79.407595
36015,New York,Chemung County,81115,42.148697,-76.752471
36017,New York,Chenango County,45776,42.478024,-75.602241
36019,New York,Clinton County,77871,44.752712,-73.705643
36021,New York,Columbia County,60299,42.247696,-73.626718
36023,New York,Cortland County,45945,42.594039,-76.07624
36025,New York,Delaware County,44191,42.193986,-74.966728
36027,New York,Dutchess County,299963,41.754825,-73.740014
36029,New York,Erie County,950602,42.752759,-78.778192
36031,New York,Essex County,36744,44.109601,-73.778431
36033,New York,Franklin County,47086,44.594376,-74.31067
36035,New York,Fulton County,52073,43.115609,-74.423678
36037,New York,Genesee County,57604,43.00091,-78.192778
36039,New York,Greene County,46903,42.28697,-74.149542
36041,New York,Hamilton County,5082,43.657879,-74.502456
36043,New York,Herkimer County,59585,43.571009,-74.841097
36045,New York,Jefferson County,113140,43.996389,-76.052968
36047,New York,Kings County,2617631,40.635045,-73.95064
36049,New York,Lewis County,26570,43.782706,-75.444132
36051,New York,Livingston County,61561,42.729042,-77.778463
36053,New York,Madison County,67072,42.910026,-75.663575
36055,New York,Monroe County,752202,43.250347,-77.700518
36057,New York,Montgomery County,49648,42.900891,-74.435357
36059,New York,Nassau County,1392438,40.729612,-73.589414
36061,New York,New York County,1660664,40.776642,-73.970187
36063,New York,Niagara County,209570,43.272672,-78.812943
36065,New York,Oneida County,228347,43.242727,-75.434282
36067,New York,Onondaga County,469812,43.006516,-76.196134
36069,New York,Ontario County,113012,42.856357,-77.303497
36071,New York,Orange County,411767,41.40241,-74.306252
36073,New York,Orleans County,39686,43.339906,-78.207028
36075,New York,Oswego County,118305,43.461443,-76.209262
36077,New York,Otsego County,60524,42.629776,-75.028841
36079,New York,Putnam County,98409,41.427907,-73.743861
36081,New York,Queens County,2316841,40.654658,-73.841209
36083,New York,Rensselaer County,160749,42.710421,-73.513845
36085,New York,Richmond County,498212,40.561263,-74.1399
36087,New York,Rockland County,348144,41.154628,-74.024662
36089,New York,St. Lawrence County,106198,44.488112,-75.074311
36091,New York,Saratoga County,240360,43.106135,-73.855387
36093,New York,Schenectady County,162261,42.817552,-74.043559
36095,New York,Schoharie County,30151,42.591294,-74.438172
36097,New York,Schuyler County,17121,42.419776,-76.938603
36099,New York,Seneca County,32650,42.782294,-76.827088
36101,New York,Steuben County,92015,42.266725,-77.385525
36103,New York,Suffolk County,1535909,40.943554,-72.692218
36105,New York,Sullivan County,80450,41.719993,-74.771577
36107,New York,Tioga County,47574,42.178057,-76.297456
36109,New York,Tompkins County,105602,42.453006,-76.473483
36111,New York,Ulster County,182977,41.947212,-74.265458
36113,New York,Warren County,65288,43.555105,-73.838139
36115,New York,Washington County,59839,43.312377,-73.439428
36117,New York,Wayne County,90757,43.218114,-77.049402
36119,New York,Westchester County,1006447,41.152686,-73.745753
36121,New York,Wyoming County,39588,42.701365,-78.228576
36123,New York,Yates County,24387,42.638237,-77.104324
37001,North Carolina,Alamance County,183040,36.043954,-79.400573
37003,North Carolina,Alexander County,36693,35.920951,-81.177467
37005,North Carolina,Alleghany County,11379,36.489356,-81.132299
37007,North Carolina,Anson County,22432,34.974972,-80.109763
37009,North Carolina,Ashe County,27266,36.443469,-81.499334
37011,North Carolina,Avery County,17811,36.07209,-81.920285
37013,North Carolina,Beaufort County,44576,35.482313,-76.842014
37015,North Carolina,Bertie County,16939,36.059043,-76.962364
37017,North Carolina,Bladen County,29777,34.591938,-78.539489
37019,North Carolina,Brunswick County,167112,34.038754,-78.227765
37021,North Carolina,Buncombe County,279210,35.609371,-82.530423
37023,North Carolina,Burke County,88545,35.746182,-81.70618
37025,North Carolina,Cabarrus County,244925,35.388346,-80.552728
37027,North Carolina,Caldwell County,80739,35.966396,-81.51254
37029,North Carolina,Camden County,11184,36.342344,-76.162488
37031,North Carolina,Carteret County,70259,34.858343,-76.53586
37033,North Carolina,Caswell County,22363,36.394298,-79.339609
37035,North Carolina,Catawba County,167054,35.661883,-81.214906
37037,North Carolina,Chatham County,83874,35.704994,-79.251454
37039,North Carolina,Cherokee County,30373,35.13715,-84.061449
37041,North Carolina,Chowan County,13891,36.128979,-76.602752
37043,North Carolina,Clay County,12042,35.052997,-83.752264
37045,North Carolina,Cleveland County,102194,35.33463,-81.557114
37047,North Carolina,Columbus County,50054,34.261602,-78.639308
37049,North Carolina,Craven County,104167,35.116829,-77.08132
37051,North Carolina,Cumberland County,338430,35.050192,-78.828719
37053,North Carolina,Currituck County,32278,36.372174,-75.941224
37055,North Carolina,Dare County,38183,35.606269,-75.767536
37057,North Carolina,Davidson County,177809,35.795131,-80.207107
37059,North Carolina,Davie County,45383,35.929355,-80.542552
37061,North Carolina,Duplin County,50539,34.934403,-77.933543
37063,North Carolina,Durham County,343628,36.033828,-78.878125
37065,North Carolina,Edgecombe County,49124,35.917077,-77.602742
37067,North Carolina,Forsyth County,398143,36.132466,-80.256961
37069,North Carolina,Franklin County,79771,36.088247,-78.283082
37071,North Carolina,Gaston County,242010,35.292834,-81.177364
37073,North Carolina,Gates County,10299,36.442135,-76.702355
37075,North Carolina,Graham County,8179,35.348364,-83.830915
37077,North Carolina,Granville County,61544,36.299884,-78.657634
37079,North Carolina,Greene County,20671,35.481959,-77.681688
37081,North Carolina,Guilford County,558816,36.079065,-79.788665
37083,North Carolina,Halifax County,46992,36.251438,-77.644842
37085,North Carolina,Harnett County,146096,35.36866,-78.871665
37087,North Carolina,Haywood County,63048,35.558882,-82.981307
37089,North Carolina,Henderson County,120771,35.336427,-82.479583
37091,North Carolina,Hertford County,19169,36.363517,-76.981616
37093,North Carolina,Hoke County,55382,35.017233,-79.241964
37095,North Carolina,Hyde County,4583,35.408157,-76.153687
37097,North Carolina,Iredell County,206361,35.806251,-80.874524
37099,North Carolina,Jackson County,45281,35.285454,-83.123966
37101,North Carolina,Johnston County,249794,35.513419,-78.367348
37103,North Carolina,Jones County,9462,35.032268,-77.356195
37105,North Carolina,Lee County,68537,35.476336,-79.172117
37107,North Carolina,Lenoir County,55332,35.240066,-77.635514
37109,North Carolina,Lincoln County,97611,35.488491,-81.226893
37111,North Carolina,McDowell County,45269,35.682268,-82.048045
37113,North Carolina,Macon County,38717,35.152959,-83.421901
37115,North Carolina,Madison County,22352,35.864206,-82.712631
37117,North Carolina,Martin County,21523,35.847301,-77.119602
37119,North Carolina,Mecklenburg County,1206285,35.246862,-80.833832
37121,North Carolina,Mitchell County,15030,36.013102,-82.163554
37123,North Carolina,Montgomery County,26364,35.327548,-79.910752
37125,North Carolina,Moore County,108417,35.308273,-79.492723
37127,North Carolina,Nash County,97990,35.965945,-77.987555
37129,North Carolina,New Hanover County,243333,34.183445,-77.864204
37131,North Carolina,Northampton County,16580,36.421774,-77.398352
37133,North Carolina,Onslow County,212954,34.763109,-77.499469
37135,North Carolina,Orange County,152877,36.062525,-79.120033
37137,North Carolina,Pamlico County,12550,35.147575,-76.665268
37139,North Carolina,Pasquotank County,41418,36.265199,-76.260691
37141,North Carolina,Pender County,70077,34.512556,-77.888106
37143,North Carolina,Perquimans County,13460,36.180897,-76.403244
37145,North Carolina,Person County,40143,36.386357,-78.965633
37147,North Carolina,Pitt County,180783,35.59249,-77.372739
37149,North Carolina,Polk County,20320,35.277901,-82.167621
37151,North Carolina,Randolph County,148389,35.709915,-79.806215
37153,North Carolina,Richmond County,41990,35.004636,-79.755695
37155,North Carolina,Robeson County,118624,34.63921,-79.100881
37157,North Carolina,Rockingham County,93517,36.381806,-79.782754
37159,North Carolina,Rowan County,153384,35.641355,-80.521721
37161,North Carolina,Rutherford County,65587,35.402747,-81.919582
37163,North Carolina,Sampson County,60404,34.989298,-78.371261
37165,North Carolina,Scotland County,33898,34.840023,-79.477337
37167,North Carolina,Stanly County,67326,35.310449,-80.254374
37169,North Carolina,Stokes County,45857,36.393797,-80.269921
37171,North Carolina,Surry County,71547,36.415416,-80.686463
37173,North Carolina,Swain County,13945,35.568849,-83.465614
37175,North Carolina,Transylvania County,34103,35.210103,-82.816666
37177,North Carolina,Tyrrell County,3517,35.87042,-76.165345
37179,North Carolina,Union County,263386,34.99182,-80.530426
37181,North Carolina,Vance County,42337,36.365481,-78.405434
37183,North Carolina,Wake County,1232444,35.789846,-78.650624
37185,North Carolina,Warren County,19081,36.398105,-78.099899
37187,North Carolina,Washington County,10654,35.844713,-76.572291
37189,North Carolina,Watauga County,54997,36.235368,-81.709888
37191,North Carolina,Wayne County,120338,35.35419,-78.00867
37193,North Carolina,Wilkes County,66186,36.208883,-81.166095
37195,North Carolina,Wilson County,79958,35.700357,-77.921598
37197,North Carolina,Yadkin County,37995,36.158765,-80.665164
37199,North Carolina,Yancey County,18993,35.889326,-82.303954
38001,North Dakota,Adams County,2141,46.096815,-102.533198
38003,North Dakota,Barnes County,10798,46.94255,-98.070195
38005,North Dakota,Benson County,5756,48.071743,-99.351152
38007,North Dakota,Billings County,1063,47.007044,-103.364016
38009,North Dakota,Bottineau County,6391,48.794412,-100.831257
38011,North Dakota,Bowman County,2886,46.110144,-103.505943
38013,North Dakota,Burke County,2154,48.786453,-102.520087
38015,North Dakota,Burleigh County,103107,46.978829,-100.469533
38017,North Dakota,Cass County,200945,46.927003,-97.252375
38019,North Dakota,Cavalier County,3567,48.768439,-98.46379
38021,North Dakota,Dickey County,4930,46.107756,-98.496518
38023,North Dakota,Divide County,2124,48.814754,-103.509326
38025,North Dakota,Dunn County,4031,47.354557,-102.612322
38027,North Dakota,Eddy County,2309,47.723436,-98.900474
38029,North Dakota,Emmons County,3209,46.284255,-100.237842
38031,North Dakota,Foster County,3323,47.471431,-98.872876
38033,North Dakota,Golden Valley County,1795,46.938924,-103.844612
38035,North Dakota,Grand Forks County,73771,47.926003,-97.450851
38037,North Dakota,Grant County,2247,46.357827,-101.639049
38039,North Dakota,Griggs County,2227,47.456334,-98.232286
38041,North Dakota,Hettinger County,2419,46.435704,-102.454238
38043,North Dakota,Kidder County,2371,46.938273,-99.731198
38045,North Dakota,LaMoure County,4051,46.464195,-98.526057
38047,North Dakota,Logan County,1880,46.469278,-99.504585
38049,North Dakota,McHenry County,5135,48.233842,-100.633267
38051,North Dakota,McIntosh County,2461,46.108682,-99.416487
38053,North Dakota,McKenzie County,14782,47.742475,-103.403215
38055,North Dakota,McLean County,9845,47.653206,-101.421914
38057,North Dakota,Mercer County,8348,47.307147,-101.833328
38059,North Dakota,Morton County,34194,46.710029,-101.310041
38061,North Dakota,Mountrail County,9474,48.210073,-102.364895
38063,North Dakota,Nelson County,3007,47.918667,-98.204428
38065,North Dakota,Oliver County,1882,47.118079,-101.33142
38067,North Dakota,Pembina County,6588,48.766896,-97.545405
38069,North Dakota,Pierce County,3853,48.238883,-99.966497
38071,North Dakota,Ramsey County,11510,48.266163,-98.739031
38073,North Dakota,Ransom County,5590,46.449276,-97.647554
38075,North Dakota,Renville County,2376,48.712781,-101.658152
38077,North Dakota,Richland County,16658,46.265219,-96.93796
38079,North Dakota,Rolette County,11692,48.768271,-99.840463
38081,North Dakota,Sargent County,3710,46.108204,-97.630051
38083,North Dakota,Sheridan County,1268,47.581359,-100.330986
38085,North Dakota,Sioux County,3713,46.110618,-101.061284
38087,North Dakota,Slope County,660,46.445834,-103.462462
38089,North Dakota,Stark County,33767,46.817031,-102.662026
38091,North Dakota,Steele County,1767,47.451062,-97.71892
38093,North Dakota,Stutsman County,21546,46.972223,-98.956123
38095,North Dakota,Towner County,2051,48.682183,-99.248158
38097,North Dakota,Traill County,7989,47.446271,-97.164636
38099,North Dakota,Walsh County,10214,48.376979,-97.72223
38101,North Dakota,Ward County,68427,48.216686,-101.540537
38103,North Dakota,Wells County,3803,47.580851,-99.682213
38105,North Dakota,Williams County,40763,48.355765,-103.501333
39001,Ohio,Adams County,27671,38.834468,-83.478082
39003,Ohio,Allen County,100866,40.771627,-84.106103
39005,Ohio,Ashland County,52420,40.843273,-82.270127
39007,Ohio,Ashtabula County,96906,41.906637,-80.745592
39009,Ohio,Athens County,63218,39.332755,-82.045885
39011,Ohio,Auglaize County,45922,40.561309,-84.224018
39013,Ohio,Belmont County,64692,40.017682,-80.967727
39015,Ohio,Brown County,44292,38.931377,-83.866772
39017,Ohio,Butler County,399542,39.439747,-84.565734
39019,Ohio,Carroll County,26460,40.579884,-81.090787
39021,Ohio,Champaign County,38907,40.132775,-83.767604
39023,Ohio,Clark County,134985,39.917032,-83.783676
39025,Ohio,Clermont County,214123,39.052054,-84.149485
39027,Ohio,Clinton County,42019,39.416681,-83.804583
39029,Ohio,Columbiana County,99823,40.770073,-80.778455
39031,Ohio,Coshocton County,37003,40.29671,-81.930109
39033,Ohio,Crawford County,41626,40.848524,-82.924783
39035,Ohio,Cuyahoga County,1240594,41.555037,-81.604957
39037,Ohio,Darke County,51462,40.131467,-84.621191
39039,Ohio,Defiance County,38644,41.321679,-84.486433
39041,Ohio,Delaware County,237966,40.278941,-83.007462
39043,Ohio,Erie County,73841,41.394143,-82.586835
39045,Ohio,Fairfield County,167762,39.747694,-82.626685
39047,Ohio,Fayette County,28782,39.555246,-83.461893
39049,Ohio,Franklin County,1356303,39.969875,-83.009086
39051,Ohio,Fulton County,42028,41.597264,-84.124267
39053,Ohio,Gallia County,28886,38.817046,-82.301746
39055,Ohio,Geauga County,95362,41.499322,-81.173505
39057,Ohio,Greene County,172347,39.687479,-83.894894
39059,Ohio,Guernsey County,38219,40.056665,-81.497875
39061,Ohio,Hamilton County,837359,39.196927,-84.544187
39063,Ohio,Hancock County,75016,41.000217,-83.665947
39065,Ohio,Hardin County,30402,40.660415,-83.664077
39067,Ohio,Harrison County,14042,40.292318,-81.091565
